step,regime,spot,time_to_expiry,fair_value,delta,gamma,vega,theta,bid,ask,half_spread,trade_size,trade_price,option_inventory,hedge_shares,cash,cumulative_transaction_cost,pnl
206,volatile,94.07126478801807,0.08634920634920634,2.0583246145188525,0.3197835483187129,0.03403439334689174,9.88266165471678,-22.586212518894307,1.5748929900731574,2.5417562389645476,0.48343162444569504,0,,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
207,volatile,93.50191061269739,0.08619047619047618,1.8782686948911937,0.30038379546818783,0.03335130241935373,9.549852103766842,-21.838129622307772,1.43012803069252,2.3264093590898676,0.44814066419867393,0,,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
208,volatile,94.34039479156118,0.08603174603174603,2.1383402564182816,0.32858378983589864,0.03438153025162025,10.003751953334035,-22.95896851515398,1.6392255661602984,2.637454946676265,0.49911469025798316,0,,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
209,volatile,93.90259362231816,0.08587301587301586,1.9942098870200269,0.3134289917492883,0.033899922438012105,9.754256965122382,-22.40509722284238,1.5233447491641017,2.465075024875952,0.47086513785592526,-1,2.465075024875952,-1,31.342899174928828,-1278.735066216068,24.17881643195027,1465.0234692505626
210,volatile,93.76850486134347,0.08571428571428572,1.9489579372699133,0.30868042899213255,0.03375546926305522,9.667071690748784,-22.23854191223822,1.5119621815650102,2.4359536929748162,0.461995755704903,1,1.5119621815650102,0,0.0,1508.4377139216126,24.78661179068085,1508.4377139216126
211,volatile,93.9928245559664,0.08555555555555555,2.015474125591666,0.3160738746814315,0.03405228878919451,9.780645577048238,-22.55145052703686,1.5404411969756997,2.4905070542076326,0.4750329286159665,0,,0,0.0,1508.4377139216126,24.78661179068085,1508.4377139216126
212,volatile,93.70080265292306,0.08539682539682539,1.9211021244005337,0.30596572719075077,0.03371123723024089,9.604762643000484,-22.17214820767246,1.4645661080180292,2.3776381407830383,0.4565360163825046,0,,0,0.0,1508.4377139216126,24.78661179068085,1508.4377139216126
213,volatile,93.59243661928761,0.08523809523809522,1.8846467255297874,0.3021010743780732,0.03359080500767184,9.53057827877823,-22.035830042407884,1.435255967325949,2.3340374837336255,0.4493907582038383,0,,0,0.0,1508.4377139216126,24.78661179068085,1508.4377139216126
214,volatile,93.3391524848667,0.08507936507936507,1.8057607014367676,0.29341147178737065,0.03326746371038362,9.37033753230089,-21.693352212740802,1.3718316039551612,2.239689798918374,0.4339290974816064,0,,0,0.0,1508.4377139216126,24.78661179068085,1508.4377139216126
215,volatile,93.27846347225815,0.08492063492063492,1.7845844506183077,0.29116881300382835,0.03320150613256635,9.322177792439714,-21.61853962224473,1.3548058982971194,2.214363002939496,0.4297785523211883,0,,0,0.0,1508.4377139216126,24.78661179068085,1508.4377139216126
216,volatile,92.75612699550551,0.08476190476190476,1.633679790642919,0.2737892437864791,0.032444955793864985,8.991180244605658,-20.86724567979551,1.233478551676907,2.0338810296089314,0.4002012389660121,0,,0,0.0,1508.4377139216126,24.78661179068085,1508.4377139216126
217,volatile,92.56077061574334,0.0846031746031746,1.5775439797837585,0.26724113273272876,0.03215268044448328,8.856076589551256,-20.583542423976926,1.1883453597461417,1.9667425998213752,0.3891986200376166,0,,0,0.0,1508.4377139216126,24.78661179068085,1508.4377139216126
218,volatile,92.46807389811275,0.08444444444444443,1.5496639136632062,0.26402596647979504,0.03201800994370803,8.784815350808763,-20.451763799294056,1.1659297865852178,1.9333980407411946,0.38373412707798843,0,,0,0.0,1508.4377139216126,24.78661179068085,1508.4377139216126
219,volatile,92.31939483423655,0.08428571428571427,1.5075509296280458,0.2590393651225507,0.03178707558380692,8.677088775678618,-20.232421265499486,1.132070947420949,1.8830309118351427,0.37547998220709694,1,1.132070947420949,1,-25.903936512255072,3786.168074666863,25.284898939208027,1545.4874249937952
220,volatile,92.34339598106035,0.08412698412698412,1.5105593043412426,0.2595582265610561,0.03184168724654523,8.680138862754262,-20.27774959716187,1.1094896806903591,1.8616289279921263,0.37606962365088353,1,1.1094896806903591,2,-51.91164531221122,6076.35893084183,25.78522696966292,1584.7731726162028
221,volatile,92.21284997198329,0.08396825396825397,1.4737584791498044,0.2551688287201417,0.03163525504405844,8.58327345110206,-20.083569778431333,1.0549018172364426,1.792615141063166,0.36885666191336164,0,,2,-51.03376574402834,5995.39096357213,25.801417325045783,1584.1736753426658
222,volatile,92.54491261221727,0.0838095238095238,1.5569750838741996,0.26552386453521537,0.032204876198741864,8.784230091233205,-20.604726132691507,1.1218079674348564,1.8921422003135426,0.3851671164393431,0,,2,-53.10477290704307,6187.01380825722,25.83974956042988,1583.8322570581158
223,volatile,92.40076810757509,0.08365079365079364,1.5157989209181402,0.2606535054758546,0.0319817140475582,8.679736901304846,-20.391760084999206,1.0887023324181846,1.8428955094180957,0.3770965884999555,-1,1.8428955094180957,1,-26.06535054758546,3872.3202713209657,26.359442239469683,1615.4417518226805
224,volatile,92.33927950110048,0.08349206349206348,1.4966097708577628,0.2584434350937387,0.03189287806204536,8.627708567979052,-20.304813987397107,1.0982742557696414,1.8449452859458844,0.3733355150881215,0,,1,-25.844343509373868,3851.9085591217004,26.36352376560431,1615.1214773729512
225,volatile,92.04480599503826,0.08333333333333333,1.4187303078971176,0.2488749298531413,0.03139702894415572,8.423439816868141,-19.850110212283287,1.0356591675492828,1.7518014482449527,0.35807114034783505,0,,1,-24.88749298531413,3763.8178236442004,26.381138389774975,1614.9263908977978
226,volatile,91.8120271491982,0.08317460317460316,1.3585519605330383,0.24135997170802048,0.03099134536101079,8.256840908545492,-19.485559873273488,0.9872757762685629,1.6798281447975139,0.3462761842644755,0,,1,-24.13599717080205,3694.807670248884,26.394937660599872,1614.6880387835386
227,volatile,91.25684660856021,0.08301587301587302,1.2263268085315104,0.2241804146357036,0.029954761908594654,7.869398229000633,-18.5877908156297,0.8809667540593344,1.5216868630036866,0.320360054472176,0,,1,-22.41804146357036,3538.0010947496503,26.4262927046909,1614.8340044974184
228,volatile,91.48273531540194,0.08285714285714285,1.2747249205415798,0.2307366760896547,0.03039900253076993,8.010343991759502,-18.96355834975127,0.9198788361154303,1.5795710049677294,0.3298460844261496,1,0.9198788361154303,2,-46.14733521793094,5616.379746749746,26.88045684464122,1649.64027760496
229,volatile,90.9826607322358,0.08269841269841269,1.1602207735667989,0.21551296522831453,0.029428998308639997,7.655499230962223,-18.141977884532906,0.8028175019477063,1.4176240451858915,0.30740327161909253,0,,2,-43.10259304566291,5339.305598924338,26.93586059345654,1649.7611538845226
230,volatile,90.65731798456652,0.08253968253968252,1.0888576229313678,0.20577882151662313,0.028772034770390056,7.4169047320407,-17.60013911503817,0.7454415288368197,1.3322737170259158,0.29341609409454805,1,0.7454415288368197,3,-61.73364645498693,6953.444971090522,27.293668860119844,1683.4954409533739
231,volatile,90.81233308042164,0.08238095238095237,1.1182681537535828,0.2099971794173377,0.029097162975143098,7.511915921051683,-17.863732215145838,0.7440875956178806,1.342448711889285,0.2991805581357022,0,,3,-62.99915382520132,7068.345663174795,27.31665359548377,1682.7259683419688
232,volatile,90.98648536886465,0.08222222222222222,1.1524005196329377,0.21482957224959254,0.029458494260912908,7.619686972827349,-18.159480648183358,0.771530017784882,1.3832710214809936,0.30587050184805575,0,,3,-64.44887167487776,7200.224014146979,27.343034541867485,1681.9678503507594
233,volatile,90.81132053827065,0.08206349206349206,1.1123840674873193,0.20943310301909934,0.029107642860232184,7.485496471714914,-17.868219123387227,0.7393567902598048,1.335411344714834,0.29802727722751454,0,,3,-62.8299309057298,7053.176461397586,27.3724381716914,1681.2226867661548
234,volatile,89.93661613355422,0.0819047619047619,0.937493266921722,0.18450734272615332,0.027245947451562794,6.859109718054878,-16.381233587782297,0.5987445866050645,1.1262419472383796,0.2637486803166575,1,0.5987445866050645,4,-73.80293709046133,7979.959672795381,27.589813180704862,1717.3705569303993
235,volatile,90.11682869152749,0.08174603174603173,0.9685391799100458,0.18918136278136977,0.02764252754579993,6.973323728654422,-16.69029656465697,0.5987055006476769,1.1383728591724147,0.26983367926236895,0,,4,-75.67254511254791,8148.409122012894,27.6235098098742,1716.4550094175465
236,volatile,90.22785000851694,0.08158730158730158,0.9870336888625602,0.19199183355786992,0.027886673515371777,7.038564523111905,-16.881444541733764,0.6135750858454985,1.1604922918796219,0.27345860301706176,0,,4,-76.79673342314797,8249.821929664191,27.64379642872823,1715.431260761361
237,volatile,89.61877422816879,0.08142857142857142,0.8726727484727093,0.17514129960161734,0.026539492760027285,6.595550187567258,-15.834315379480184,0.5216288897720582,1.0237166071733603,0.251043858700651,-1,1.0237166071733603,3,-52.54238988048521,6178.094323471589,28.0985253363287,1731.111571905777
238,volatile,89.94886363241326,0.08126984126984127,0.9293407293201152,0.18375035781930527,0.027278548143873073,6.815937858122374,-16.40288107354415,0.5921899463733727,1.1164915122668577,0.26215078294674254,0,,3,-55.12510734579158,6410.360362059266,28.144987836546278,1730.7218174865511
239,volatile,89.64642449576297,0.0811111111111111,0.8724839847306658,0.17532822974900625,0.026601166207853768,6.589167827505805,-15.880251927263082,0.5464771237234554,1.0484908457378763,0.2510068610072105,0,,3,-52.598468924701876,6183.810960794865,28.19028865663514,1730.2914831630433
240,volatile,89.1633583272228,0.08095238095238094,0.7884617339916282,0.16247030453589612,0.02549288858121808,6.234549919576678,-15.043793486883292,0.4789232341292691,0.9480002338539875,0.23453849986235914,-1,0.9480002338539875,2,-32.494060907179225,4485.655932849996,28.568803963839752,1746.0686834748985
241,volatile,89.20321034510981,0.08079365079365078,0.7925581246979103,0.16321369430021337,0.025582349513918325,6.2497439769014616,-15.110333871180593,0.5072167322571199,0.9778995171387006,0.2353413924407904,0,,2,-32.64273886004268,4498.915831042815,28.571456473980344,1745.59035520952
242,volatile,89.12600303533804,0.08063492063492063,0.7776558342947943,0.16097084031121045,0.02539977601232781,6.182234967866089,-14.974266339917808,0.49523529077301465,0.960076377816574,0.23242054352177965,0,,2,-32.19416806224209,4458.928512892018,28.579452338437612,1745.122159315406
243,volatile,89.21148127437436,0.08047619047619048,0.7891081829145055,0.1628751117567162,0.025595807815998423,6.229617018405919,-15.120030679692857,0.5044429790632623,0.9737733867657485,0.23466520385124306,0,,2,-32.57502235134324,4492.898292857375,28.586247653493693,1744.6539329310922
244,volatile,88.52727403488547,0.08031746031746032,0.6813219263679517,0.1456390954892764,0.02397765118687532,5.735276826465926,-13.933794707444688,0.4177828287998332,0.8448610239360702,0.2135390975681185,0,,2,-29.12781909785528,4187.665751480482,28.647281954908788,1745.3237134396672
245,volatile,89.29766749648813,0.08015873015873015,0.7983942182702588,0.16453712780789803,0.025791111823128078,6.26447556789635,-15.265499456577945,0.511908951489288,0.9848794850512295,0.2364852667809707,-1,0.9848794850512295,1,-16.453712780789804,3154.139214642809,28.893635581252077,1764.7004634881498
246,volatile,89.03937157138836,0.07999999999999999,0.7543971183826716,0.1576772318541243,0.02518196690255665,6.06914347941669,-14.812768299125377,0.501535283179668,0.9572589535856753,0.22786183520300363,0,,1,-15.76772318541243,3093.046916149401,28.90585159774746,1764.5384644469357
247,volatile,88.38444502386601,0.07984126984126984,0.6542488098294488,0.14142131309032807,0.02361476002114826,5.596883245062503,-13.674380206490058,0.4210160431028768,0.8374815765560206,0.20823276672657193,0,,1,-14.142131309032807,2949.341144913117,28.934587004913283,1764.821598692558
248,volatile,88.64567735134503,0.07968253968253967,0.6897637391623945,0.14739707941499386,0.024235235942204635,5.766458119275256,-14.121191639168607,0.4495700462865652,0.8799574320382237,0.2151936928758293,1,0.4495700462865652,2,-29.479415882998772,4263.676203278051,29.226503800871193,1788.4061622401045
249,volatile,88.49421367400528,0.07952380952380952,0.6655155733424145,0.1434793078730618,0.02386457331142771,5.647603465754266,-13.854323133786705,0.40507452096730123,0.8259566257175277,0.21044105237511324,0,,2,-28.69586157461236,4194.322312882037,29.2403718053495,1788.0077218070965
250,volatile,88.63093796160807,0.07936507936507936,0.6831203731495918,0.14648878670737242,0.024187216152502727,5.73019799019848,-14.087103534342646,0.4192287800122718,0.8470119662869118,0.21389159313731998,-1,0.8470119662869118,1,-14.648878670737242,3033.757239755543,29.509371259409725,1803.7254203972661
251,volatile,88.48593660145599,0.0792063492063492,0.6599366415901269,0.14273160104368743,0.02383032296131074,5.615934388655341,-13.830583989034974,0.425589059838462,0.8442842233417918,0.20934758175166485,0,,1,-14.273160104368742,3000.5047813500214,29.51602042125846,1803.5245054114305
252,volatile,88.45961857974858,0.07904761904761903,0.6540007766128078,0.1418296839177064,0.023759209465629018,5.5846312372483435,-13.780066352487575,0.4208166243966974,0.837184928828918,0.2081841522161103,0,,1,-14.18296839177064,2992.52486118964,29.517616086157556,1803.3049645862598
253,volatile,88.56275086747777,0.07888888888888888,0.6665393641564368,0.14401615707167947,0.024002281736225702,5.643573176610084,-13.954905621818092,0.43089764878177517,0.8521810795310983,0.2106417153746616,0,,1,-14.401615707167947,3011.88499610947,29.52148888770183,1803.0922285620443
254,volatile,88.2457249177272,0.07873015873015873,0.6199485838106913,0.13625428451027416,0.023222046199054835,5.410190513586907,-13.39856495667255,0.3934386613837958,0.7964585062375867,0.20150992242689547,-1,0.7964585062375867,0,0.0,1820.375652464054,29.795665091314945,1820.375652464054
255,volatile,88.53193117794956,0.07857142857142857,0.6577006611501321,0.14272314918122053,0.023913025644439416,5.596063722471847,-13.891635207858146,0.44879133156470624,0.866609990735558,0.2089093295854259,0,,0,0.0,1820.375652464054,29.795665091314945,1820.375652464054
256,volatile,88.33197507385539,0.0784126984126984,0.627487863758935,0.13771410090396002,0.02341619260851096,5.4440506892909175,-13.537465713220081,0.4245002424621837,0.8304754850556861,0.20298762129675124,0,,0,0.0,1820.375652464054,29.795665091314945,1820.375652464054
257,volatile,87.96394632542166,0.07825396825396824,0.5763233827638938,0.12898928704114238,0.022501578486863908,5.17740765086298,-12.893806269103342,0.38336399974217067,0.7692827657856169,0.19295938302172316,1,0.38336399974217067,1,-12.898928704114237,2916.4329965395455,30.042593225751773,1839.4246626317895
258,volatile,87.99538464909055,0.07809523809523808,0.5783349857712405,0.12942390327301623,0.022568950709430047,5.186081124550668,-12.941667041646937,0.35998132856007736,0.7466886429824037,0.19335365721116315,1,0.35998132856007736,2,-25.884780654603247,4022.8813620554847,30.291132233227657,1860.807128950582
259,volatile,88.18206194191143,0.07793650793650793,0.6007862866797993,0.13340379931690627,0.02302048060564802,5.3015080454364725,-13.259341441626999,0.35303217449055857,0.7485403988690399,0.19775411218924066,0,,2,-26.680759863381255,4093.058411730842,30.305170450806244,1860.4512501368517
260,volatile,88.08439366796605,0.07777777777777778,0.5857891709635314,0.13089150437211872,0.022769080834124444,5.221347096520888,-13.083316338910727,0.34097449345467923,0.7306038484723836,0.19481467750885215,0,,2,-26.178300874423744,4048.7907645864234,30.314022209883312,1860.0488389979282
261,volatile,87.72040644288437,0.07761904761904762,0.5376582882690535,0.12249598588534794,0.021854316429983194,4.9600996738412375,-12.447825861575446,0.30227726376831904,0.673039312769788,0.18538102450073446,1,0.30227726376831904,3,-36.74879576560438,4945.6056967447585,30.51947183151467,1883.2838823801103
262,volatile,87.98007347172533,0.07746031746031745,0.5681640670579782,0.1279792019419544,0.02248935683029838,5.123993204346422,-12.889226996832448,0.3018039099146145,0.6845242242013418,0.1913601571433637,0,,3,-38.39376058258632,5090.300877376141,30.548416656605966,1882.8642205817582
263,volatile,87.24072298455478,0.07730158730158729,0.47767692924569616,0.11176569042276008,0.02063466482150953,4.613260078874299,-11.617142805704175,0.22467692924569616,0.5806769292456961,0.178,-1,0.5806769292456961,2,-22.353138084552015,3748.673187349112,30.848295757376132,1894.1046457283478
264,volatile,86.81022851009115,0.07714285714285714,0.429711717700453,0.10285211115658494,0.019550913000606535,4.319049270746896,-10.892625495698235,0.20171171770045304,0.557711717700453,0.178,0,,2,-20.570422231316986,3593.8842651671,30.87924735149371,1894.1035542575037
265,volatile,86.8256610505898,0.07698412698412697,0.4295690381492481,0.10289298629246502,0.019573229477735755,4.316616541322199,-10.908713104213918,0.2015690381492481,0.5575690381492481,0.178,0,,2,-20.578597258493005,3594.5939253453366,30.879389311921443,1893.757422512676
266,volatile,86.2607436291544,0.07682539682539682,0.37290617642363433,0.09197782313464048,0.01816413900379558,3.945750507627707,-9.985230444341727,0.14490617642363435,0.5009061764236343,0.178,1,0.14490617642363435,3,-27.593346940392145,4185.059812131181,31.02040881670804,1916.7090387627923
267,volatile,86.27131670626328,0.07666666666666666,0.3722928777339751,0.0919177594595672,0.01817191132158328,3.940248747306511,-9.991691484589065,0.11929287773397512,0.4752928777339751,0.178,1,0.11929287773397512,4,-36.76710378382688,4964.384319967587,31.198695233113284,1941.3550161545968
268,volatile,86.24767123342384,0.0765079365079365,0.3685453190673105,0.09123669625240194,0.01809573557573978,3.913461647248203,-9.943712615746241,0.0905453190673105,0.4465453190673105,0.178,-1,0.4465453190673105,3,-27.37100887572058,4198.465469101015,31.380773494015763,1948.3432899809332
269,volatile,86.61858125564805,0.07634920634920633,0.40197923509643907,0.09785900372994366,0.018993260518559256,4.134374190759317,-10.530893792871982,0.14897923509643907,0.504979235096439,0.178,0,,3,-29.357701118983098,4370.515515711314,31.415190386716365,1948.1868663865785
270,volatile,86.23906729241821,0.07619047619047618,0.364611927745238,0.09057655565958223,0.018037763754956828,3.8839629706119307,-9.90903143049041,0.11161192774523798,0.46761192774523797,0.178,0,,3,-27.172966697874667,4182.06837506153,31.45287227846797,1948.080649792449
271,volatile,85.98004829410307,0.07603174603174603,0.3402416427955721,0.08573890280550045,0.017384857310199873,3.7131719451981136,-9.490001701463918,0.08724164279557212,0.4432416427955721,0.178,-1,0.4432416427955721,2,-17.14778056110009,3364.234157946197,31.645265476107422,1957.9154857252436
272,volatile,86.1163196470936,0.07587301587301587,0.3505484050216072,0.08788007558260358,0.01769871101397627,3.784282105299727,-9.693059887823306,0.12254840502160724,0.4785484050216072,0.178,0,,2,-17.576015116520715,3401.1047662079586,31.652641072879128,1957.632711315833
273,volatile,85.10806207252222,0.0757142857142857,0.2692290344730113,0.07103407558399966,0.015258950411091111,3.1800027178271724,-8.153297124595637,0.041229034473011295,0.3972290344730113,0.178,-1,0.3972290344730113,1,-7.103407558399965,2549.3260748707303,31.850901739702667,1971.6917269113037
274,volatile,86.37963264228738,0.07555555555555554,0.371102265309438,0.09211400172862677,0.018310980991547557,3.9226929700945097,-10.091989227517805,0.168102265309438,0.524102265309438,0.178,-1,0.524102265309438,0,0.0,1988.0038480515573,31.993619686783273,1988.0038480515573
275,volatile,86.09020389818345,0.07539682539682539,0.34367106936420644,0.08666719674977341,0.017576575255000896,3.732315836634449,-9.618961675422046,0.16567106936420645,0.5216710693642064,0.178,1,0.16567106936420645,1,-8.66671967497734,2717.3871811295444,32.16284361957271,2005.6346241187675
276,volatile,85.78893598709884,0.07523809523809523,0.3168962525740646,0.08123820093656592,0.016819633137859478,3.5391622311525914,-9.13707789872653,0.1138962525740646,0.4698962525740646,0.178,0,,1,-8.123820093656592,2670.8030887447103,32.17215857505858,2005.5588320167042
277,volatile,86.14236009981707,0.07507936507936508,0.3451389037507937,0.0870831155077651,0.017666107803066683,3.7400602345926823,-9.679495781515394,0.1421389037507937,0.49813890375079367,0.178,0,,1,-8.708311550776509,2721.142492424486,32.18222846977348,2005.501873331179
278,volatile,86.12494755732166,0.07492063492063492,0.34209408660516694,0.08652379931292764,0.01760342868093386,3.7174081935218086,-9.640703093440269,0.13909408660516692,0.4950940866051669,0.178,0,,1,-8.652379931292764,2716.3244212080936,32.18319189133244,2005.3480620399985
279,volatile,85.39337798547625,0.07476190476190475,0.28199613369828214,0.07406334207335646,0.01580200979484044,3.273592886589627,-8.500788817086086,0.07899613369828212,0.4349961336982821,0.178,-1,0.4349961336982821,0,0.0,2020.8003134411006,32.35096308132181,2020.8003134411006
280,volatile,85.64908506760416,0.07460317460317459,0.30004821849966046,0.07793981248441428,0.016396263128889352,3.4098183256235033,-8.875417093762302,0.12204821849966047,0.47804821849966045,0.178,0,,0,0.0,2020.8003134411006,32.35096308132181,2020.8003134411006
281,volatile,85.99956570634285,0.07444444444444444,0.326894846517785,0.08358600964450213,0.017233386845089304,3.605612435843629,-9.408227948509733,0.148894846517785,0.5048948465177849,0.178,-1,0.5048948465177849,-1,8.358600964450213,1352.2899780269713,32.51473029189288,2038.4365462305295
282,volatile,85.81352651166581,0.07428571428571429,0.3101939355379022,0.08017595889277496,0.01675489290093815,3.4829084242593162,-9.105307720279955,0.15719393553790223,0.5131939355379023,0.178,1,0.15719393553790223,0,0.0,2053.688153731372,32.67818649698554,2053.688153731372
283,volatile,85.69693062421148,0.07412698412698412,0.29954326852022284,0.07799474670142625,0.016448451160772877,3.4026358377862125,-8.913062272594967,0.12154326852022285,0.47754326852022283,0.178,-1,0.47754326852022283,-1,7.799474670142626,1432.8977626629444,32.831864704928044,2071.3344755234293
284,volatile,85.89556731837868,0.07396825396825396,0.31390078016982237,0.08106161406345103,0.01691453799037932,3.5077659538345647,-9.209759493036,0.1609007801698224,0.5169007801698224,0.178,0,,-1,8.106161406345102,1406.5494628615718,32.83713331116707,2071.4427176169484
285,volatile,85.52168193273141,0.0738095238095238,0.28338451220375216,0.07466806325686381,0.01597867626122055,3.277851426805695,-8.620894610780148,0.1303845122037522,0.4863845122037522,0.178,0,,-1,7.466806325686381,1461.2172489673726,32.84806905553711,2071.4526333856547
286,volatile,85.7003817854698,0.07365079365079365,0.295574288046871,0.07731735503670717,0.016391960732296325,3.3694378184455736,-8.882194741974473,0.14257428804687106,0.49857428804687104,0.178,1,0.14257428804687106,0,0.0,2086.719991361603,32.99605068610301,2086.719991361603
287,volatile,85.78120887825597,0.07349206349206348,0.3004485980695035,0.07840344202393701,0.01656866853191048,3.404834229775265,-8.995315595913926,0.12244859806950353,0.4784485980695035,0.178,0,,0,0.0,2086.719991361603,32.99605068610301,2086.719991361603
288,volatile,85.50349376088585,0.07333333333333333,0.2779458448879293,0.07365565636943977,0.015867559266196783,3.232681169475092,-8.556179133302159,0.09994584488792929,0.4559458448879293,0.178,0,,0,0.0,2086.719991361603,32.99605068610301,2086.719991361603
289,volatile,84.93455512059371,0.07317460317460317,0.23731077957741764,0.06478865141624063,0.014486142990775134,2.9057990200462864,-7.70295678460746,0.05931077957741765,0.41531077957741763,0.178,1,0.05931077957741765,1,-6.478865141624063,2630.9383859883255,33.12610659180105,2104.3899354559053
290,volatile,84.84189458062123,0.073015873015873,0.2301686629766868,0.06323069175203544,0.014245536572777938,2.8451188105366736,-7.557527238915103,0.027168662976686825,0.38316866297668684,0.178,0,,1,-6.323069175203544,2617.7177174241983,33.12875019679287,2104.273415333272
291,volatile,84.48608722004747,0.07285714285714284,0.20743529363109214,0.05809121139746237,0.013402204685265854,2.6485146135538513,-7.047924574652125,0.004435293631092158,0.36043529363109217,0.178,0,,1,-5.809121139746237,2574.2875745822703,33.13743448850292,2104.2411886609575
292,volatile,84.89113863497413,0.07269841269841269,0.23088236231649706,0.0634809701457697,0.014312269944843248,2.849323510591651,-7.601555440097935,0.027882362316497072,0.3838823623164971,0.178,0,,1,-6.34809701457697,2620.0326994382904,33.14658534364515,2104.223751937221
293,volatile,84.94874454961484,0.07253968253968254,0.23334438610374075,0.06408077341649115,0.0144233290345357,2.8690537724988094,-7.671093464126143,0.030344386103740767,0.3863443861037408,0.178,1,0.030344386103740767,2,-12.816154683298231,3166.32174878457,33.27647601937163,2124.274375705467
294,volatile,85.26643450853493,0.07238095238095238,0.2531522614319819,0.06854631976031139,0.015155742349274018,3.030688557705721,-8.123303904673872,0.025152261431981904,0.3811522614319819,0.178,0,,2,-13.709263952062278,3242.4587613100102,33.291706467966435,2124.1491566676696
295,volatile,85.32042942239839,0.07222222222222222,0.2555743914376709,0.0691304926462396,0.01526231498081285,3.049164966207011,-8.190929440456552,0.02757439143767093,0.3835743914376709,0.178,0,,2,-13.826098529247922,3252.4251439316145,33.293700143225806,2123.8913584673255
296,volatile,85.4269067579088,0.07206349206349205,0.2616976588741169,0.0705290017140473,0.01549711465002839,3.0969850464832684,-8.338300203917553,0.03369765887411691,0.3896976588741169,0.178,0,,2,-14.10580034280946,3276.3144258666043,33.29847895537523,2123.6390670105657
297,volatile,85.10629561069207,0.07190476190476189,0.23862180783517584,0.06545203237652919,0.014699757165005758,2.909208077278019,-7.8471979305683295,0.010621807835175856,0.36662180783517584,0.178,0,,2,-13.090406475305837,3189.8807319354273,33.31576223750504,2123.529090350966
298,volatile,85.37794925006459,0.07174603174603174,0.2556438056802737,0.06929448327975113,0.015330524631875522,3.0467017162484953,-8.238184467773005,0.027643805680273692,0.3836438056802737,0.178,1,0.027643805680273692,3,-20.788344983925338,3844.19910784577,33.46720907816885,2146.0259865194394
299,volatile,86.10958539283118,0.07158730158730159,0.3091177806686165,0.08091529909005035,0.01712741676435994,3.454732702033498,-9.368966910889563,0.0561177806686165,0.4121177806686165,0.178,0,,3,-24.274589727015105,4144.338157433286,33.527248896049926,2146.7986346595217
300,volatile,85.98102469872727,0.07142857142857142,0.297402548050667,0.07848058248097634,0.01677973853517564,3.367022227955833,-9.149792276941014,0.04440254805066701,0.400402548050667,0.178,0,,3,-23.5441747442929,4081.523768397794,33.53980926178388,2146.392262612796
301,volatile,85.7363792503439,0.07126984126984126,0.27730873098158426,0.07420239463828154,0.016142876167537963,3.213664838143334,-8.74992318498818,0.02430873098158426,0.38030873098158424,0.178,0,,3,-22.260718391484463,3971.4628600020237,33.56181704190701,2146.1020848990815
302,volatile,85.67063511450142,0.0711111111111111,0.27109356801370943,0.07289952299792885,0.015955694002680824,3.1644681802983268,-8.634291065237484,0.018093568013709427,0.3740935680137094,0.178,1,0.018093568013709427,4,-29.159809199171537,4560.564784509582,33.70002694014845,2170.862837804359
303,volatile,85.47248452379166,0.07095238095238095,0.2556375255955148,0.06954414193930414,0.015441689081224645,3.041571502560197,-8.315533584862832,0.0,0.33363752559551474,0.178,0,,4,-27.817656775721655,4445.824738847244,33.722970360596825,2170.4355108344316
304,volatile,85.18494174946291,0.07079365079365078,0.23501913478984449,0.0649695771153398,0.014716266162117199,2.8727722790400807,-7.869090875780755,0.0,0.31301913478984444,0.178,0,,4,-25.987830846135918,4289.9199489007815,33.75414508364151,2170.155745993736
305,volatile,85.24034263277811,0.07063492063492063,0.2373800903746588,0.06555163320848334,0.014825450016303957,2.8913543278013556,-7.937926178046499,0.0,0.31538009037465875,0.178,0,,4,-26.220653283393336,4309.761844052337,33.758114256506396,2169.6564102704747
306,volatile,85.12072851991772,0.07047619047619047,0.2284138291064055,0.0635615475801557,0.014511273564364671,2.8158026324719385,-7.746711433799742,0.0,0.30641382910640547,0.178,-1,0.30641382910640547,3,-19.068464274046708,3731.461928067446,33.899874164303945,2176.864506036488
307,volatile,85.70813997004649,0.0703174603174603,0.26696597121479115,0.07225804306276279,0.015930254982467716,3.1268974693952702,-8.626759875663307,0.01396597121479115,0.36996597121479113,0.178,-1,0.36996597121479113,2,-14.451608612552558,3372.6572735098316,33.99901458655532,2187.429973995806
308,volatile,85.70724047283161,0.07015873015873014,0.265532939824241,0.07199492034456412,0.015903897007147734,3.1146115924312143,-8.611967767116793,0.037532939824240996,0.393532939824241,0.178,-1,0.393532939824241,1,-7.199492034456412,2790.3073562164614,34.1433263664545,2199.8120551194943
309,volatile,85.83926988625412,0.06999999999999999,0.2737789751404156,0.07386449158832975,0.016212482712105687,3.177629017340593,-8.806993898666962,0.07077897514041562,0.42677897514041563,0.178,1,0.07077897514041562,2,-14.77289831766595,3433.1751054719152,34.29334549963504,2219.8360948076815
