step,regime,spot,time_to_expiry,fair_value,delta,gamma,vega,theta,bid,ask,half_spread,trade_size,trade_price,option_inventory,hedge_shares,cash,cumulative_transaction_cost,pnl
38,adverse,99.91838295274925,0.11301587301587301,3.8757979483846725,0.5296578661523772,0.042299439127840996,13.363581858371742,-18.02572750448737,2.79797266334012,4.903623233429226,1.0528252850445527,0,,1,-52.96578661523772,5011.09095727218,1.2974776494482925,106.41500169572464
39,adverse,99.97680610475906,0.11285714285714285,3.9039507904372996,0.5321039258551001,0.04228428539272301,13.35563664326354,-18.046574792285043,2.8190591420375375,4.938842438837062,1.0598916483997622,0,,1,-53.210392585510014,5035.540989949428,1.3023686341806884,106.13096671351377
40,adverse,100.01463881914468,0.11269841269841269,3.9212456283344252,0.533680306685581,0.042284205747220034,13.346922841695479,-18.063899820994834,2.8320129756224848,4.960478281046366,1.0642326527119408,0,,1,-53.3680306685581,5051.303952666436,1.3055218573687277,105.84420369500458
41,adverse,99.58192280420622,0.11253968253968254,3.6914269603153116,0.5152784578047791,0.042618684466402885,13.31756338478791,-17.995753764449418,2.6598787932761683,4.672975127354455,1.0065481670391432,0,,1,-51.52784578047791,4868.0181533662735,1.3421716872627814,105.91888861921052
42,adverse,99.34158161980668,0.11238095238095237,3.5659686587513733,0.5049759915676865,0.042780004493348955,13.284759778249823,-17.94763271852808,2.565910525404779,4.516026792097968,0.9750581333465946,-1,4.516026792097968,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
43,adverse,99.31571957457872,0.11222222222222221,3.550074624919084,0.5038254716993684,0.042822758684491834,13.272340787536521,-17.95220509484579,2.579005894064394,4.521143355773774,0.97106873085469,0,,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
44,adverse,98.98465812709951,0.11206349206349206,3.3827925476731124,0.489571323296231,0.04298368565561071,13.21483087592937,-17.86149737506124,2.453711618207161,4.311873477139064,0.9290809294659512,0,,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
45,adverse,98.94973398120852,0.1119047619047619,3.3628867367772273,0.4880147493109507,0.04302462296811573,13.199361825435039,-17.861025442669607,2.4388021658461434,4.286971307708312,0.924084570931084,0,,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
46,adverse,98.98245318465663,0.11174603174603173,3.37603942383177,0.4893680113737786,0.043045078279969444,13.195628168611865,-17.883906996350554,2.448653528449996,4.303425319213544,0.9273858953817743,0,,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
47,adverse,98.99426390365298,0.11158730158730158,3.3789819367000646,0.4898223517886567,0.04307182335209853,13.188218242032413,-17.899561153695938,2.4508574705883484,4.3071064028117805,0.9281244661117162,0,,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
48,adverse,98.81700020210307,0.11142857142857142,3.2899991441606247,0.482123258287598,0.04315049386856184,13.146304772682628,-17.84771139931807,2.384209358976308,4.195788929344942,0.9057897851843167,0,,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
